chapter Number,Chapter Name,Total Verses,Verse Number,Sanskrit,English Translation,Explanation,youtubeLink,Image url
10,Vibhuti Yoga,45,24,"""वेदनं समवेदस्य हृदयस्य तपस्विनाम् | शिवं बुद्धिः श्रुतं च साक्षादधिकर्मकृत् || 10.24 ||""","""vedanam samavedasya hṛdayasya tapasvinām | śivaṁ buddhiḥ śrutam ca sākṣād adhikarma-kṛt || 10.24 ||""","Krishna declares that among the Vedas, He represents the Sama Veda, and among hymns, He embodies the essence of the Sama Veda. He is the ultimate realization of wisdom and the heart of all austerities, reflecting the supreme truth.",https://youtu.be/1iFKJcEnCUM?si=IjFj2R_tYdxX3Wk5,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,25,"""अक्षरं ब्रह्म यद्यस्य विद्यानामधिगम्यते | अकर्मणोऽस्मिन्सत्त्वं सत्वमत्यर्थप्रणायनम् || 10.25 ||""","""akṣaraṁ brahma yad yasya vidyānām adhigamyate | akarmaṇo’sminsattvaṁ sattvam atyartha-praṇāyanam || 10.25 ||""","Krishna declares that He is the imperishable Brahman, the ultimate reality realized through the highest knowledge. He represents the supreme essence and truth behind all forms of wisdom and non-action.",https://youtu.be/TRU0OjBX1ok?si=cenCOtgXoznkoMvZ,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,26,"""वृक्षाणां अश्वत्थोऽहम् रिषणां श्वेतपद्मकः | धनुषां सन्धिपोऽहं आस्मि देवतानां महेश्वरः || 10.26 ||""","""vṛkṣāṇāṁ aśvattho’ham rṣīṇāṁ śvetapadmakah | dhanuṣāṁ sandhipo’ham āsmi devatānāṁ maheśvaraḥ || 10.26 ||""","Krishna states that He is represented by the Ashvattha tree among trees, the sage Brhaspati among sages, the bow among weapons, and Shiva among deities. This highlights His divine presence and significance in various aspects of existence.",https://youtu.be/blgX-_A_H8I?si=JGeRUczPSmKQgg_X,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,27,"""अहम् ऐश्वर्योऽस्मिन्सर्वभूतानां हि | त्वत्तः साक्षादहम् भूतानां महद्वादस्मिन्स्मृतम् || 10.27 ||""","""aham aiśvaryo’sminsarva-bhūtānāṁ hi | tvattaḥ sākṣād aham bhūtānāṁ mahad-vād asmins-smṛtam || 10.27 ||""","Krishna declares that He is the embodiment of supreme wealth and glory, representing the highest essence and source of greatness among all beings. This verse emphasizes His integral role in the magnificence of creation.",https://youtu.be/407gZzQgYIc?si=8SUkVbzP0cu0mOst,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,28,"""नद्यः स्वप्नं श्वेतपद्मकः न चैनम् आत्मनः | स्वप्नाश्वरूपमध्यस्तं प्रत्यक्षं न दृश्यते || 10.28 ||""",sarvasya cāhaṁ hṛdi sanniviṣṭo mattāḥ smṛtir jñānam apohanaṁ ca vedaiś ca sarvair ahaṁ eva vedyo vedānta-kṛd vedavid eva cāham,"Krishna identifies Himself as the Ganges among rivers and the ultimate reality symbolized by dreams, emphasizing His transcendence beyond direct perception. This verse highlights His divine essence that surpasses ordinary experience.",https://youtu.be/_Da46Pi3CLQ?si=1pRUi7PZh71mzAim,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,29,"""विज्ञानं कृतज्ञा च मैंवमस्ति दुरासदा | सद्भावं संवितां प्राप्य शुद्धमात्मन्यवेक्षते || 10.29 ||""",āyur yasya hi so’ntarikṣa-vākya-sannikṛṣaḥ āntar-jvala āntar-nava-śabda-meṣayed prāyaḥ sarvasya vaśnanti veda-samanviti yasya brahmā sṛjati sattva-saṅgān,"Krishna asserts that He is the highest form of wisdom and the ultimate realization of true gratitude. He is the essence of pure understanding and is beyond all difficulties, representing the ultimate realization of the Self.",https://youtu.be/pL34JEKPSO8?si=DBcnLy_3pTR9zoQI,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,30,"""महर्षयोऽस्मि राजर्षयोऽस्मि श्वेतपद्मकः | नद्यः श्वेतपद्मकः नायमस्ति तत्र ते || 10.30 ||""","""maharṣayo’smi rājārṣayo’smi śvetapadmakāḥ | nadyāḥ śvetapadmakāḥ nāyamasmi tatr te || 10.30 ||""","Krishna identifies Himself as Vyasa among sages, Janaka among kings, and the Ganges among rivers, highlighting His divine presence and significance in these revered aspects of existence.",https://youtu.be/6WC5OaTXvXs?si=ayKms7HFjc9m1HVw,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,31,"""अहम् आचार्यायामि यथाश्रितं च मे सदा | धर्मं दानं च भक्तिं च शरणं च यथा मम || 10.31 ||""","""aham ācāryāyāmi yathāśritaṁ ca me sadā | dharmaṁ dānaṁ ca bhaktiṁ ca śaraṇaṁ ca yathā mama || 10.31 ||""","Krishna declares that He is the greatest of teachers and the ultimate refuge for those seeking protection. He represents righteousness, charity, devotion, and protection, embodying the highest principles of dharma.",https://youtu.be/guCkv0Z17XA?si=7OuNlHSC01ZwT9dM,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,32,"""श्रीभगवानुवाच | अहम् आत्मा गुडाकेश सर्वभूताशयस्तिथः | अहम् आदिश्च मध्यं च भूतानामन्त एव च || 10.32 ||""","""śrī-bhagavān uvāca | aham ātmā guḍākeśa sarva-bhūtāśayas tithaḥ | aham ādiś ca madhyaṁ ca bhūtānām anta eva ca || 10.32 ||""","Krishna reveals that He is the Self present in the hearts of all living beings. He is the source (beginning), the sustainer (middle), and the ultimate end of all creatures, signifying His omnipresence and fundamental role in the universe.",https://youtu.be/vWf5BAuXRew?si=m9e9K59Qi2Om0UjD,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,33,"""द्वादशानां समासेध्यां शर्वस्य वक्ष्येऽनुशासनम् | शासनं च प्रवक्ष्यामि संहिता सिद्धिमा वयं || 10.33 ||""","""dvādaśānāṁ samāseḍhyāṁ śarvasya vakṣye’nuśāsanam | śāsanam ca pravakṣyāmi saṁhitā siddhimā vayaṁ || 10.33 ||""","Krishna declares that He is Vishnu among the twelve Adityas, the Moon among the stars, the Samaveda among the Vedas, and the mind among the senses. This highlights His divine presence and significance in these aspects of existence.",https://youtu.be/x3KOnCIAdtM?si=tvMPQcW7I1WD1QRQ,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,34,"""अहं सर्वस्य प्रभवो मत्तः सर्वं प्रवर्तते | इति मत्वा भजन्ते मां बुधा भागवता सदा || 10.34 ||""","""ahaṁ sarvasya prabhavo mattāḥ sarvaṁ pravartate | iti matvā bhajante māṁ buddhā bhāgavataḥ sadā || 10.34 ||""","""Krishna reveals that He is the origin of all creation and everything comes from Him; those who understand this truth worship Him with devotion, recognizing Him as the ultimate source and maintaining constant devotion.""",https://youtu.be/5ID0Sp9hIoQ?si=83rjK7VQN9q-vJhk,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,35,"""वीर्यानि दैत्य्यानि ध्रुवा समाचरन्ति | दायिनां रुद्रानां प्रभवे सस्वितस्त्वया || 10.35 ||""","""vīryāni daityānāṁ dhruvā samācaranti | dāyinaṁ rudrānāṁ prabhave svasitastvayā || 10.35 ||""","Krishna asserts that among the powerful, He is the strength; among the virtuous, He is the virtue; among the righteous, He is the truth; and among the cruel, He is the fury, signifying His omnipresence in various aspects of existence.",https://youtu.be/lwP8AwWWiqk?si=uvW1_XY_iqGK5ZCs,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,36,"""धर्मज्ञानं स्रवास्तोऽहम् अनर्थनिषूदनम् | सर्वधर्मसंन्यस्तो धर्मो धर्माः प्रचेतनम् || 10.36 ||""","""dharma-jñānaṁ sravāsto’ham anartha-niṣūdanaṁ | sarva-dharma-saṁnyasto dharmo dharmāḥ pracetanaṁ || 10.36 ||""","Krishna identifies Himself as the essence of righteousness and the destroyer of all evils. He represents the culmination and origin of all forms of dharma, embodying both the end and the beginning of righteous principles.",https://youtu.be/-GIA_ifLDNo?si=bJNiGEdxXzRBmePk,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,37,"""अहं क्रोधः परं शांति शीलमात्मा महाद्युतः | जिघांसितुः परमश्च तत्र बुद्धिर्भयभोगिनी || 10.37 ||""","""ahaṁ krodhaḥ paraṁ śānti śīlam ātmā mahā-dyutaḥ | jighāṁsituḥ paramaś ca tatra buddhir bhaya-bhōginī || 10.37 ||""","Krishna explains that He manifests as various powerful forces and attributes. He represents anger, peace, self-nature, and supreme radiance, as well as desire, intelligence, and the source of both fear and pleasure.",https://youtu.be/NBlSgq6Z8_k?si=Mzs1bKtBiIhcpcdB,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,38,धृतिः शक्तिः रतेर्वैष्णवस्य सन्तानं यस्य तु पूर्वपुनः येन वाञ्छति तत्त्वेण तस्योऽधोऽग्रविषन्नतः ||,dṛtiḥ śaktiḥ rater vaiṣṇavasya santānaṁ yasya tu pūrvapunaḥ yena vāñchati tattvena tasyodho’graviṣannataḥ,"Krishna declares Himself as the embodiment of righteousness and virtue, representing the essence of charitable acts, wisdom, eternal wealth, and peace.",https://youtu.be/x9_RycUlasY?si=sLxrv0SB0-ZEmHzy,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,39,"""अहं चोऽस्मि दधाति भूतानि यमः सदा सदा | न विवेक्ष्यस्तदर्थत्वा प्राणस्वात्यायनम् || 10.39 ||""","""ahaṁ cā’smi dadhāti bhūtāni yamaḥ sadā sadā | na vivekṣyastadarthatvā prāṇasvātyāyanam || 10.39 ||""","Krishna reveals that He is the fundamental force sustaining all life and natural law, transcending temporal limitations and embodying the essence of existence.",https://youtu.be/a7NNNw5SPbQ?si=lOkLUshalfD9ay-1,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,40,"""न हं अनुष्ठितां विधिं स्वधर्मं न त्यजाम्यहम् | अहं स्वधर्मयोज्ञामि वस्त्राणि संधिनोऽस्मि || 10.40 ||""","""na haṁ anuṣṭhitāṁ vidhiṁ svadharmaṁ na tyajāmy aham | ahaṁ svadharmayojñāmi vastrāṇi saṁdhinō’smi || 10.40 ||""","Krishna emphasizes that He upholds the adherence to duties and righteousness. He supports and maintains the principles of virtue and proper conduct, ensuring that the observance of one's duties is always guided by the right principles.",https://youtu.be/EImoJhrc8-0?si=krcg3whxUp7W0L73,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,41,"""अहं ब्रह्मा महादेवो देवानां च सतां कृतः | भूतानां हरिर्गात्रे तं सृष्टेऽस्मिन्महाध्वनम् || 10.41 ||""","""ahaṁ brahmā mahā-devo devānāṁ ca satāṁ kṛtaḥ | bhūtānāṁ harir gātre taṁ sṛṣṭe’smin mahā-dhvanam || 10.41 ||""","Krishna identifies Himself as the supreme deity responsible for creation, including the gods and righteous beings. He represents the essential force behind the process of creation and is the ultimate source in the cosmic order.",https://youtu.be/sNRHA92mj1M?si=hUsSJaY4HJ2No0xj,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,42,"""सर्वधर्मं प्रपद्यत्वा मम सर्वेश्वरात्मनः | सर्वधर्मः पुनर्युक्तो मम ते परमात्मनः || 10.42 ||""","""sarva-dharmaṁ prapadyatvā mama sarveśvarāt manaḥ | sarva-dharmaḥ punar yuktō mama te paramātmanah || 10.42 ||""",Krishna advises Arjuna to surrender all his duties to Him and assures that He will bestow supreme knowledge. This surrender will lead to liberation by reuniting with the Supreme Self.,https://youtu.be/QLCUxVTEi1M?si=RGe8L12kWNpgURJy,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,43,"""न हं दोषाणि कर्तारमुष्णेषु प्रपद्यते | सर्वं धर्मयुक्तं च शुद्धं तत्त्वमयात्मनि || 10.43 ||""","""na haṁ doṣāṇi kartāraṁ uṣṇeṣu prapadyate | sarvaṁ dharma-yuktaṁ ca śuddham tattvam ayātmani || 10.43 ||""","Krishna indicates that He does not hold the faults of the doer against them. Instead, He focuses on the righteousness of actions, which are aligned with the ultimate truth and the Supreme Self.",https://youtu.be/QLCUxVTEi1M?si=RGe8L12kWNpgURJy,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,44,"""सर्वधर्मं भृतः पुत्र महान्तं परमात्मनः | विज्ञानयोगमस्तु सत्त्वस्य सर्वधर्मतः || 10.44 ||""","""sarva-dharmaṁ bhṛtaḥ putra mahāntaṁ paramātmanah | vijñāna-yogam astu sattvasya sarva-dharmataḥ || 10.44 ||""",Krishna declares that the Supreme Self is the essence of all beings and that the path of knowledge and devotion represents the highest form of righteousness for everyone.,https://youtu.be/QLCUxVTEi1M?si=RGe8L12kWNpgURJy,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
10,Vibhuti Yoga,45,45,"""अहं स्वधर्मविज्ञाय यथार्थं जपाम्यहम् | प्रवृत्तिसंयुक्ता भूतानि परमात्मनः || 10.45 ||""","""ahaṁ svadharma-vijñāya yathārthaṁ japāmy aham | pravṛtti-saṁyuktā bhūtāni paramātmanah || 10.45 ||""",Krishna explains that He acts in accordance with His own understanding of duty and guides all beings in alignment with the will of the Supreme Self.,https://youtu.be/QLCUxVTEi1M?si=RGe8L12kWNpgURJy,https://drive.google.com/file/d/1vJrMeTqJKLB20EVo4mEwXRH6aCl0NBmI/view?usp=drive_link
